number,x,y,z
11467,1880,340,-260.964
11468,1880,360,-260.964
11469,1880,380,-260.964
11470,1880,400,-260.964
11471,1880,420,-260.964
11472,1880,440,-260.964
11473,1880,460,-260.964
11474,1880,480,-260.964
11475,1880,500,-260.964
11476,1880,520,-260.964
11477,1880,540,-260.964
11478,1880,560,-260.964
11479,1880,580,-260.964
11480,1880,600,-260.964
11481,1880,620,-260.964
11482,1880,640,-260.964
11483,1880,660,-260.964
11484,1880,680,-260.964
11485,1880,700,-260.964
11486,1880,720,-260.964
11487,1880,740,-260.964
11488,1880,760,-260.964
11489,1880,780,-260.964
11490,1880,800,-260.964
11491,1880,820,-260.964
11492,1880,840,-260.964
11493,1880,860,-260.964
11494,1880,880,-260.964
11495,1880,900,-260.964
11496,1880,920,-260.964
11497,1880,940,-260.964
11498,1880,960,-260.964
11499,1880,980,-260.964
11500,1900,-1000,-264.49
11501,1900,-980,-264.49
11502,1900,-960,-264.49
11503,1900,-940,-264.49
11504,1900,-920,-264.49
11505,1900,-900,-264.49
11506,1900,-880,-264.49
11507,1900,-860,-264.49
11508,1900,-840,-264.49
11509,1900,-820,-264.49
11510,1900,-800,-264.49
11511,1900,-780,-264.49
11512,1900,-760,-264.49
11513,1900,-740,-264.49
11514,1900,-720,-264.49
11515,1900,-700,-264.49
11516,1900,-680,-264.49
11517,1900,-660,-264.49
11518,1900,-640,-264.49
11519,1900,-620,-264.49
11520,1900,-600,-264.49
11521,1900,-580,-264.49
11522,1900,-560,-264.49
11523,1900,-540,-264.49
11524,1900,-520,-264.49
11525,1900,-500,-264.49
11526,1900,-480,-264.49
11527,1900,-460,-264.49
11528,1900,-440,-264.49
11529,1900,-420,-264.49
11530,1900,-400,-264.49
11531,1900,-380,-264.49
11532,1900,-360,-264.49
11533,1900,-340,-264.49
11534,1900,-320,-264.49
11535,1900,-300,-264.49
11536,1900,-280,-264.49
11537,1900,-260,-264.49
11538,1900,-240,-264.49
11539,1900,-220,-264.49
11540,1900,-200,-264.49
11541,1900,-180,-264.49
11542,1900,-160,-264.49
11543,1900,-140,-264.49
11544,1900,-120,-264.49
11545,1900,-100,-264.49
11546,1900,-80,-264.49
11547,1900,-60,-264.49
11548,1900,-40,-264.49
11549,1900,-20,-264.49
11550,1900,0,-264.49
11551,1900,20,-264.49
11552,1900,40,-264.49
11553,1900,60,-264.49
11554,1900,80,-264.49
11555,1900,100,-264.49
11556,1900,120,-264.49
11557,1900,140,-264.49
11558,1900,160,-264.49
11559,1900,180,-264.49
11560,1900,200,-264.49
11561,1900,220,-264.49
11562,1900,240,-264.49
11563,1900,260,-264.49
11564,1900,280,-264.49
11565,1900,300,-264.49
11566,1900,320,-264.49
11567,1900,340,-264.49
11568,1900,360,-264.49
11569,1900,380,-264.49
11570,1900,400,-264.49
11571,1900,420,-264.49
11572,1900,440,-264.49
11573,1900,460,-264.49
11574,1900,480,-264.49
11575,1900,500,-264.49
11576,1900,520,-264.49
11577,1900,540,-264.49
11578,1900,560,-264.49
11579,1900,580,-264.49
11580,1900,600,-264.49
11581,1900,620,-264.49
11582,1900,640,-264.49
11583,1900,660,-264.49
11584,1900,680,-264.49
11585,1900,700,-264.49
11586,1900,720,-264.49
11587,1900,740,-264.49
11588,1900,760,-264.49
11589,1900,780,-264.49
11590,1900,800,-264.49
11591,1900,820,-264.49
11592,1900,840,-264.49
11593,1900,860,-264.49
11594,1900,880,-264.49
11595,1900,900,-264.49
11596,1900,920,-264.49
11597,1900,940,-264.49
11598,1900,960,-264.49
11599,1900,980,-264.49
11600,1920,-1000,-268.017
11601,1920,-980,-268.017
11602,1920,-960,-268.017
11603,1920,-940,-268.017
11604,1920,-920,-268.017
11605,1920,-900,-268.017
11606,1920,-880,-268.017
11607,1920,-860,-268.017
11608,1920,-840,-268.017
11609,1920,-820,-268.017
11610,1920,-800,-268.017
11611,1920,-780,-268.017
11612,1920,-760,-268.017
11613,1920,-740,-268.017
11614,1920,-720,-268.017
11615,1920,-700,-268.017
11616,1920,-680,-268.017
11617,1920,-660,-268.017
11618,1920,-640,-268.017
11619,1920,-620,-268.017
11620,1920,-600,-268.017
11621,1920,-580,-268.017
11622,1920,-560,-268.017
11623,1920,-540,-268.017
11624,1920,-520,-268.017
11625,1920,-500,-268.017
11626,1920,-480,-268.017
11627,1920,-460,-268.017
11628,1920,-440,-268.017
11629,1920,-420,-268.017
11630,1920,-400,-268.017
11631,1920,-380,-268.017
11632,1920,-360,-268.017
11633,1920,-340,-268.017
11634,1920,-320,-268.017
11635,1920,-300,-268.017
11636,1920,-280,-268.017
11637,1920,-260,-268.017
11638,1920,-240,-268.017
11639,1920,-220,-268.017
11640,1920,-200,-268.017
11641,1920,-180,-268.017
11642,1920,-160,-268.017
11643,1920,-140,-268.017
11644,1920,-120,-268.017
11645,1920,-100,-268.017
11646,1920,-80,-268.017
11647,1920,-60,-268.017
11648,1920,-40,-268.017
11649,1920,-20,-268.017
11650,1920,0,-268.017
11651,1920,20,-268.017
11652,1920,40,-268.017
11653,1920,60,-268.017
11654,1920,80,-268.017
11655,1920,100,-268.017
11656,1920,120,-268.017
11657,1920,140,-268.017
11658,1920,160,-268.017
11659,1920,180,-268.017
11660,1920,200,-268.017
11661,1920,220,-268.017
11662,1920,240,-268.017
11663,1920,260,-268.017
11664,1920,280,-268.017
11665,1920,300,-268.017
11666,1920,320,-268.017
11667,1920,340,-268.017
11668,1920,360,-268.017
11669,1920,380,-268.017
11670,1920,400,-268.017
11671,1920,420,-268.017
11672,1920,440,-268.017
11673,1920,460,-268.017
11674,1920,480,-268.017
11675,1920,500,-268.017
11676,1920,520,-268.017
11677,1920,540,-268.017
11678,1920,560,-268.017
11679,1920,580,-268.017
11680,1920,600,-268.017
11681,1920,620,-268.017
11682,1920,640,-268.017
11683,1920,660,-268.017
11684,1920,680,-268.017
11685,1920,700,-268.017
11686,1920,720,-268.017
11687,1920,740,-268.017
11688,1920,760,-268.017
11689,1920,780,-268.017
11690,1920,800,-268.017
11691,1920,820,-268.017
11692,1920,840,-268.017
11693,1920,860,-268.017
11694,1920,880,-268.017
11695,1920,900,-268.017
11696,1920,920,-268.017
11697,1920,940,-268.017
11698,1920,960,-268.017
11699,1920,980,-268.017
11700,1940,-1000,-271.544
11701,1940,-980,-271.544
11702,1940,-960,-271.544
11703,1940,-940,-271.544
11704,1940,-920,-271.544
11705,1940,-900,-271.544
11706,1940,-880,-271.544
11707,1940,-860,-271.544
11708,1940,-840,-271.544
11709,1940,-820,-271.544
11710,1940,-800,-271.544
11711,1940,-780,-271.544
11712,1940,-760,-271.544
11713,1940,-740,-271.544
11714,1940,-720,-271.544
11715,1940,-700,-271.544
11716,1940,-680,-271.544
11717,1940,-660,-271.544
11718,1940,-640,-271.544
11719,1940,-620,-271.544
11720,1940,-600,-271.544
11721,1940,-580,-271.544
11722,1940,-560,-271.544
11723,1940,-540,-271.544
11724,1940,-520,-271.544
11725,1940,-500,-271.544
11726,1940,-480,-271.544
11727,1940,-460,-271.544
11728,1940,-440,-271.544
11729,1940,-420,-271.544
11730,1940,-400,-271.544
11731,1940,-380,-271.544
11732,1940,-360,-271.544
11733,1940,-340,-271.544
11734,1940,-320,-271.544
11735,1940,-300,-271.544
11736,1940,-280,-271.544
11737,1940,-260,-271.544
11738,1940,-240,-271.544
11739,1940,-220,-271.544
11740,1940,-200,-271.544
11741,1940,-180,-271.544
11742,1940,-160,-271.544
11743,1940,-140,-271.544
11744,1940,-120,-271.544
11745,1940,-100,-271.544
11746,1940,-80,-271.544
11747,1940,-60,-271.544
11748,1940,-40,-271.544
11749,1940,-20,-271.544
11750,1940,0,-271.544
11751,1940,20,-271.544
11752,1940,40,-271.544
11753,1940,60,-271.544
11754,1940,80,-271.544
11755,1940,100,-271.544
11756,1940,120,-271.544
11757,1940,140,-271.544
11758,1940,160,-271.544
11759,1940,180,-271.544
11760,1940,200,-271.544
11761,1940,220,-271.544
11762,1940,240,-271.544
11763,1940,260,-271.544
11764,1940,280,-271.544
11765,1940,300,-271.544
11766,1940,320,-271.544
11767,1940,340,-271.544
11768,1940,360,-271.544
11769,1940,380,-271.544
11770,1940,400,-271.544
11771,1940,420,-271.544
11772,1940,440,-271.544
11773,1940,460,-271.544
11774,1940,480,-271.544
11775,1940,500,-271.544
11776,1940,520,-271.544
11777,1940,540,-271.544
11778,1940,560,-271.544
11779,1940,580,-271.544
11780,1940,600,-271.544
11781,1940,620,-271.544
11782,1940,640,-271.544
11783,1940,660,-271.544
11784,1940,680,-271.544
11785,1940,700,-271.544
11786,1940,720,-271.544
11787,1940,740,-271.544
11788,1940,760,-271.544
11789,1940,780,-271.544
11790,1940,800,-271.544
11791,1940,820,-271.544
11792,1940,840,-271.544
11793,1940,860,-271.544
11794,1940,880,-271.544
11795,1940,900,-271.544
11796,1940,920,-271.544
11797,1940,940,-271.544
11798,1940,960,-271.544
11799,1940,980,-271.544
11800,1960,-1000,-275.07
11801,1960,-980,-275.07
11802,1960,-960,-275.07
11803,1960,-940,-275.07
11804,1960,-920,-275.07
11805,1960,-900,-275.07
11806,1960,-880,-275.07
11807,1960,-860,-275.07
11808,1960,-840,-275.07
11809,1960,-820,-275.07
11810,1960,-800,-275.07
11811,1960,-780,-275.07
11812,1960,-760,-275.07
11813,1960,-740,-275.07
11814,1960,-720,-275.07
11815,1960,-700,-275.07
11816,1960,-680,-275.07
11817,1960,-660,-275.07
11818,1960,-640,-275.07
11819,1960,-620,-275.07
11820,1960,-600,-275.07
11821,1960,-580,-275.07
11822,1960,-560,-275.07
11823,1960,-540,-275.07
11824,1960,-520,-275.07
11825,1960,-500,-275.07
11826,1960,-480,-275.07
11827,1960,-460,-275.07
11828,1960,-440,-275.07
11829,1960,-420,-275.07
11830,1960,-400,-275.07
11831,1960,-380,-275.07
11832,1960,-360,-275.07
11833,1960,-340,-275.07
11834,1960,-320,-275.07
11835,1960,-300,-275.07
11836,1960,-280,-275.07
11837,1960,-260,-275.07
11838,1960,-240,-275.07
11839,1960,-220,-275.07
11840,1960,-200,-275.07
11841,1960,-180,-275.07
11842,1960,-160,-275.07
11843,1960,-140,-275.07
11844,1960,-120,-275.07
11845,1960,-100,-275.07
11846,1960,-80,-275.07
11847,1960,-60,-275.07
11848,1960,-40,-275.07
11849,1960,-20,-275.07
11850,1960,0,-275.07
11851,1960,20,-275.07
11852,1960,40,-275.07
11853,1960,60,-275.07
11854,1960,80,-275.07
11855,1960,100,-275.07
11856,1960,120,-275.07
11857,1960,140,-275.07
11858,1960,160,-275.07
11859,1960,180,-275.07
11860,1960,200,-275.07
11861,1960,220,-275.07
11862,1960,240,-275.07
11863,1960,260,-275.07
11864,1960,280,-275.07
11865,1960,300,-275.07
11866,1960,320,-275.07
11867,1960,340,-275.07
11868,1960,360,-275.07
11869,1960,380,-275.07
11870,1960,400,-275.07
11871,1960,420,-275.07
11872,1960,440,-275.07
11873,1960,460,-275.07
11874,1960,480,-275.07
11875,1960,500,-275.07
11876,1960,520,-275.07
11877,1960,540,-275.07
11878,1960,560,-275.07
11879,1960,580,-275.07
11880,1960,600,-275.07
11881,1960,620,-275.07
11882,1960,640,-275.07
11883,1960,660,-275.07
11884,1960,680,-275.07
11885,1960,700,-275.07
11886,1960,720,-275.07
11887,1960,740,-275.07
11888,1960,760,-275.07
11889,1960,780,-275.07
11890,1960,800,-275.07
11891,1960,820,-275.07
11892,1960,840,-275.07
11893,1960,860,-275.07
11894,1960,880,-275.07
11895,1960,900,-275.07
11896,1960,920,-275.07
11897,1960,940,-275.07
11898,1960,960,-275.07
11899,1960,980,-275.07
11900,1980,-1000,-278.597
11901,1980,-980,-278.597
11902,1980,-960,-278.597
11903,1980,-940,-278.597
11904,1980,-920,-278.597
11905,1980,-900,-278.597
11906,1980,-880,-278.597
11907,1980,-860,-278.597
11908,1980,-840,-278.597
11909,1980,-820,-278.597
11910,1980,-800,-278.597
11911,1980,-780,-278.597
11912,1980,-760,-278.597
11913,1980,-740,-278.597
11914,1980,-720,-278.597
11915,1980,-700,-278.597
11916,1980,-680,-278.597
11917,1980,-660,-278.597
11918,1980,-640,-278.597
11919,1980,-620,-278.597
11920,1980,-600,-278.597
11921,1980,-580,-278.597
11922,1980,-560,-278.597
11923,1980,-540,-278.597
11924,1980,-520,-278.597
11925,1980,-500,-278.597
11926,1980,-480,-278.597
11927,1980,-460,-278.597
11928,1980,-440,-278.597
11929,1980,-420,-278.597
11930,1980,-400,-278.597
11931,1980,-380,-278.597
11932,1980,-360,-278.597
11933,1980,-340,-278.597
11934,1980,-320,-278.597
11935,1980,-300,-278.597
11936,1980,-280,-278.597
11937,1980,-260,-278.597
11938,1980,-240,-278.597
11939,1980,-220,-278.597
11940,1980,-200,-278.597
11941,1980,-180,-278.597
11942,1980,-160,-278.597
11943,1980,-140,-278.597
11944,1980,-120,-278.597
11945,1980,-100,-278.597
11946,1980,-80,-278.597
11947,1980,-60,-278.597
11948,1980,-40,-278.597
11949,1980,-20,-278.597
11950,1980,0,-278.597
11951,1980,20,-278.597
11952,1980,40,-278.597
11953,1980,60,-278.597
11954,1980,80,-278.597
11955,1980,100,-278.597
11956,1980,120,-278.597
11957,1980,140,-278.597
11958,1980,160,-278.597
11959,1980,180,-278.597
11960,1980,200,-278.597
11961,1980,220,-278.597
11962,1980,240,-278.597
11963,1980,260,-278.597
11964,1980,280,-278.597
11965,1980,300,-278.597
11966,1980,320,-278.597
11967,1980,340,-278.597
11968,1980,360,-278.597
11969,1980,380,-278.597
11970,1980,400,-278.597
11971,1980,420,-278.597
11972,1980,440,-278.597
11973,1980,460,-278.597
11974,1980,480,-278.597
11975,1980,500,-278.597
11976,1980,520,-278.597
11977,1980,540,-278.597
11978,1980,560,-278.597
11979,1980,580,-278.597
11980,1980,600,-278.597
11981,1980,620,-278.597
11982,1980,640,-278.597
11983,1980,660,-278.597
11984,1980,680,-278.597
11985,1980,700,-278.597
11986,1980,720,-278.597
11987,1980,740,-278.597
11988,1980,760,-278.597
11989,1980,780,-278.597
11990,1980,800,-278.597
11991,1980,820,-278.597
11992,1980,840,-278.597
11993,1980,860,-278.597
11994,1980,880,-278.597
11995,1980,900,-278.597
11996,1980,920,-278.597
11997,1980,940,-278.597
11998,1980,960,-278.597
11999,1980,980,-278.597
12000,2000,-1000,-282.123
12001,2000,-980,-282.123
12002,2000,-960,-282.123
12003,2000,-940,-282.123
12004,2000,-920,-282.123
12005,2000,-900,-282.123
12006,2000,-880,-282.123
12007,2000,-860,-282.123
12008,2000,-840,-282.123
12009,2000,-820,-282.123
12010,2000,-800,-282.123
12011,2000,-780,-282.123
12012,2000,-760,-282.123
12013,2000,-740,-282.123
12014,2000,-720,-282.123
12015,2000,-700,-282.123
12016,2000,-680,-282.123
12017,2000,-660,-282.123
12018,2000,-640,-282.123
12019,2000,-620,-282.123
12020,2000,-600,-282.123
12021,2000,-580,-282.123
12022,2000,-560,-282.123
12023,2000,-540,-282.123
12024,2000,-520,-282.123
12025,2000,-500,-282.123
12026,2000,-480,-282.123
12027,2000,-460,-282.123
12028,2000,-440,-282.123
12029,2000,-420,-282.123
12030,2000,-400,-282.123
12031,2000,-380,-282.123
12032,2000,-360,-282.123
12033,2000,-340,-282.123
12034,2000,-320,-282.123
12035,2000,-300,-282.123
12036,2000,-280,-282.123
12037,2000,-260,-282.123
12038,2000,-240,-282.123
12039,2000,-220,-282.123
12040,2000,-200,-282.123
12041,2000,-180,-282.123
12042,2000,-160,-282.123
12043,2000,-140,-282.123
12044,2000,-120,-282.123
12045,2000,-100,-282.123
12046,2000,-80,-282.123
12047,2000,-60,-282.123
12048,2000,-40,-282.123
12049,2000,-20,-282.123
12050,2000,0,-282.123
12051,2000,20,-282.123
12052,2000,40,-282.123
12053,2000,60,-282.123
12054,2000,80,-282.123
12055,2000,100,-282.123
12056,2000,120,-282.123
12057,2000,140,-282.123
12058,2000,160,-282.123
12059,2000,180,-282.123
12060,2000,200,-282.123
12061,2000,220,-282.123
12062,2000,240,-282.123
12063,2000,260,-282.123
12064,2000,280,-282.123
12065,2000,300,-282.123
12066,2000,320,-282.123
12067,2000,340,-282.123
12068,2000,360,-282.123
12069,2000,380,-282.123
12070,2000,400,-282.123
12071,2000,420,-282.123
12072,2000,440,-282.123
12073,2000,460,-282.123
12074,2000,480,-282.123
12075,2000,500,-282.123
12076,2000,520,-282.123
12077,2000,540,-282.123
12078,2000,560,-282.123
12079,2000,580,-282.123
12080,2000,600,-282.123
12081,2000,620,-282.123
12082,2000,640,-282.123
12083,2000,660,-282.123
12084,2000,680,-282.123
12085,2000,700,-282.123
12086,2000,720,-282.123
12087,2000,740,-282.123
12088,2000,760,-282.123
12089,2000,780,-282.123
12090,2000,800,-282.123
12091,2000,820,-282.123
12092,2000,840,-282.123
12093,2000,860,-282.123
12094,2000,880,-282.123
12095,2000,900,-282.123
12096,2000,920,-282.123
12097,2000,940,-282.123
12098,2000,960,-282.123
12099,2000,980,-282.123
12100,2020,-1000,-285.65
12101,2020,-980,-285.65
12102,2020,-960,-285.65
12103,2020,-940,-285.65
12104,2020,-920,-285.65
12105,2020,-900,-285.65
12106,2020,-880,-285.65
12107,2020,-860,-285.65
12108,2020,-840,-285.65
12109,2020,-820,-285.65
12110,2020,-800,-285.65
12111,2020,-780,-285.65
12112,2020,-760,-285.65
12113,2020,-740,-285.65
12114,2020,-720,-285.65
12115,2020,-700,-285.65
12116,2020,-680,-285.65
12117,2020,-660,-285.65
12118,2020,-640,-285.65
12119,2020,-620,-285.65
12120,2020,-600,-285.65
12121,2020,-580,-285.65
12122,2020,-560,-285.65
12123,2020,-540,-285.65
12124,2020,-520,-285.65
12125,2020,-500,-285.65
12126,2020,-480,-285.65
12127,2020,-460,-285.65
12128,2020,-440,-285.65
12129,2020,-420,-285.65
12130,2020,-400,-285.65
12131,2020,-380,-285.65
12132,2020,-360,-285.65
12133,2020,-340,-285.65
12134,2020,-320,-285.65
12135,2020,-300,-285.65
12136,2020,-280,-285.65
12137,2020,-260,-285.65
12138,2020,-240,-285.65
12139,2020,-220,-285.65
12140,2020,-200,-285.65
12141,2020,-180,-285.65
12142,2020,-160,-285.65
12143,2020,-140,-285.65
12144,2020,-120,-285.65
12145,2020,-100,-285.65
12146,2020,-80,-285.65
12147,2020,-60,-285.65
12148,2020,-40,-285.65
12149,2020,-20,-285.65
12150,2020,0,-285.65
12151,2020,20,-285.65
12152,2020,40,-285.65
12153,2020,60,-285.65
12154,2020,80,-285.65
12155,2020,100,-285.65
12156,2020,120,-285.65
12157,2020,140,-285.65
12158,2020,160,-285.65
12159,2020,180,-285.65
12160,2020,200,-285.65
12161,2020,220,-285.65
12162,2020,240,-285.65
12163,2020,260,-285.65
12164,2020,280,-285.65
12165,2020,300,-285.65
12166,2020,320,-285.65
12167,2020,340,-285.65
12168,2020,360,-285.65
12169,2020,380,-285.65
12170,2020,400,-285.65
12171,2020,420,-285.65
12172,2020,440,-285.65
12173,2020,460,-285.65
12174,2020,480,-285.65
12175,2020,500,-285.65
12176,2020,520,-285.65
12177,2020,540,-285.65
12178,2020,560,-285.65
12179,2020,580,-285.65
12180,2020,600,-285.65
12181,2020,620,-285.65
12182,2020,640,-285.65
12183,2020,660,-285.65
12184,2020,680,-285.65
12185,2020,700,-285.65
12186,2020,720,-285.65
12187,2020,740,-285.65
12188,2020,760,-285.65
12189,2020,780,-285.65
12190,2020,800,-285.65
12191,2020,820,-285.65
12192,2020,840,-285.65
12193,2020,860,-285.65
12194,2020,880,-285.65
12195,2020,900,-285.65
12196,2020,920,-285.65
12197,2020,940,-285.65
12198,2020,960,-285.65
12199,2020,980,-285.65
12200,2040,-1000,-289.176
12201,2040,-980,-289.176
12202,2040,-960,-289.176
12203,2040,-940,-289.176
12204,2040,-920,-289.176
12205,2040,-900,-289.176
12206,2040,-880,-289.176
12207,2040,-860,-289.176
12208,2040,-840,-289.176
12209,2040,-820,-289.176
12210,2040,-800,-289.176
12211,2040,-780,-289.176
12212,2040,-760,-289.176
12213,2040,-740,-289.176
12214,2040,-720,-289.176
12215,2040,-700,-289.176
12216,2040,-680,-289.176
12217,2040,-660,-289.176
12218,2040,-640,-289.176
12219,2040,-620,-289.176
12220,2040,-600,-289.176
12221,2040,-580,-289.176
12222,2040,-560,-289.176
12223,2040,-540,-289.176
12224,2040,-520,-289.176
12225,2040,-500,-289.176
12226,2040,-480,-289.176
12227,2040,-460,-289.176
12228,2040,-440,-289.176
12229,2040,-420,-289.176
12230,2040,-400,-289.176
12231,2040,-380,-289.176
12232,2040,-360,-289.176
12233,2040,-340,-289.176
12234,2040,-320,-289.176
12235,2040,-300,-289.176
12236,2040,-280,-289.176
12237,2040,-260,-289.176
12238,2040,-240,-289.176
12239,2040,-220,-289.176
12240,2040,-200,-289.176
12241,2040,-180,-289.176
12242,2040,-160,-289.176
12243,2040,-140,-289.176
12244,2040,-120,-289.176
12245,2040,-100,-289.176
12246,2040,-80,-289.176
12247,2040,-60,-289.176
12248,2040,-40,-289.176
12249,2040,-20,-289.176
12250,2040,0,-289.176
12251,2040,20,-289.176
12252,2040,40,-289.176
12253,2040,60,-289.176
12254,2040,80,-289.176
12255,2040,100,-289.176
12256,2040,120,-289.176
12257,2040,140,-289.176
12258,2040,160,-289.176
12259,2040,180,-289.176
12260,2040,200,-289.176
12261,2040,220,-289.176
12262,2040,240,-289.176
12263,2040,260,-289.176
12264,2040,280,-289.176
12265,2040,300,-289.176
12266,2040,320,-289.176
12267,2040,340,-289.176
12268,2040,360,-289.176
12269,2040,380,-289.176
12270,2040,400,-289.176
12271,2040,420,-289.176
12272,2040,440,-289.176
12273,2040,460,-289.176
12274,2040,480,-289.176
12275,2040,500,-289.176
12276,2040,520,-289.176
12277,2040,540,-289.176
12278,2040,560,-289.176
12279,2040,580,-289.176
12280,2040,600,-289.176
12281,2040,620,-289.176
12282,2040,640,-289.176
12283,2040,660,-289.176
12284,2040,680,-289.176
12285,2040,700,-289.176
12286,2040,720,-289.176
12287,2040,740,-289.176
12288,2040,760,-289.176
12289,2040,780,-289.176
12290,2040,800,-289.176
12291,2040,820,-289.176
12292,2040,840,-289.176
12293,2040,860,-289.176
12294,2040,880,-289.176
12295,2040,900,-289.176
12296,2040,920,-289.176
12297,2040,940,-289.176
12298,2040,960,-289.176
12299,2040,980,-289.176
12300,2060,-1000,-292.703
12301,2060,-980,-292.703
12302,2060,-960,-292.703
12303,2060,-940,-292.703
12304,2060,-920,-292.703
12305,2060,-900,-292.703
12306,2060,-880,-292.703
12307,2060,-860,-292.703
12308,2060,-840,-292.703
12309,2060,-820,-292.703
12310,2060,-800,-292.703
12311,2060,-780,-292.703
12312,2060,-760,-292.703
12313,2060,-740,-292.703
12314,2060,-720,-292.703
12315,2060,-700,-292.703
12316,2060,-680,-292.703
12317,2060,-660,-292.703
12318,2060,-640,-292.703
12319,2060,-620,-292.703
12320,2060,-600,-292.703
12321,2060,-580,-292.703
12322,2060,-560,-292.703
12323,2060,-540,-292.703
12324,2060,-520,-292.703
12325,2060,-500,-292.703
12326,2060,-480,-292.703
12327,2060,-460,-292.703
12328,2060,-440,-292.703
12329,2060,-420,-292.703
12330,2060,-400,-292.703
12331,2060,-380,-292.703
12332,2060,-360,-292.703
12333,2060,-340,-292.703
12334,2060,-320,-292.703
12335,2060,-300,-292.703
12336,2060,-280,-292.703
12337,2060,-260,-292.703
12338,2060,-240,-292.703
12339,2060,-220,-292.703
12340,2060,-200,-292.703
12341,2060,-180,-292.703
12342,2060,-160,-292.703
12343,2060,-140,-292.703
12344,2060,-120,-292.703
12345,2060,-100,-292.703
12346,2060,-80,-292.703
12347,2060,-60,-292.703
12348,2060,-40,-292.703
12349,2060,-20,-292.703
12350,2060,0,-292.703
12351,2060,20,-292.703
12352,2060,40,-292.703
12353,2060,60,-292.703
12354,2060,80,-292.703
12355,2060,100,-292.703
12356,2060,120,-292.703
12357,2060,140,-292.703
12358,2060,160,-292.703
12359,2060,180,-292.703
12360,2060,200,-292.703
12361,2060,220,-292.703
12362,2060,240,-292.703
12363,2060,260,-292.703
12364,2060,280,-292.703
12365,2060,300,-292.703
12366,2060,320,-292.703
12367,2060,340,-292.703
12368,2060,360,-292.703
12369,2060,380,-292.703
12370,2060,400,-292.703
12371,2060,420,-292.703
12372,2060,440,-292.703
12373,2060,460,-292.703
12374,2060,480,-292.703
12375,2060,500,-292.703
12376,2060,520,-292.703
12377,2060,540,-292.703
12378,2060,560,-292.703
12379,2060,580,-292.703
12380,2060,600,-292.703
12381,2060,620,-292.703
12382,2060,640,-292.703
12383,2060,660,-292.703
12384,2060,680,-292.703
12385,2060,700,-292.703
12386,2060,720,-292.703
12387,2060,740,-292.703
12388,2060,760,-292.703
12389,2060,780,-292.703
12390,2060,800,-292.703
12391,2060,820,-292.703
12392,2060,840,-292.703
12393,2060,860,-292.703
12394,2060,880,-292.703
12395,2060,900,-292.703
12396,2060,920,-292.703
12397,2060,940,-292.703
12398,2060,960,-292.703
12399,2060,980,-292.703
12400,2080,-1000,-296.229
12401,2080,-980,-296.229
12402,2080,-960,-296.229
12403,2080,-940,-296.229
12404,2080,-920,-296.229
12405,2080,-900,-296.229
12406,2080,-880,-296.229
12407,2080,-860,-296.229
12408,2080,-840,-296.229
12409,2080,-820,-296.229
12410,2080,-800,-296.229
12411,2080,-780,-296.229
12412,2080,-760,-296.229
12413,2080,-740,-296.229
12414,2080,-720,-296.229
12415,2080,-700,-296.229
12416,2080,-680,-296.229
12417,2080,-660,-296.229
12418,2080,-640,-296.229
12419,2080,-620,-296.229
12420,2080,-600,-296.229
12421,2080,-580,-296.229
12422,2080,-560,-296.229
12423,2080,-540,-296.229
12424,2080,-520,-296.229
12425,2080,-500,-296.229
12426,2080,-480,-296.229
12427,2080,-460,-296.229
12428,2080,-440,-296.229
12429,2080,-420,-296.229
12430,2080,-400,-296.229
12431,2080,-380,-296.229
12432,2080,-360,-296.229
12433,2080,-340,-296.229
12434,2080,-320,-296.229
12435,2080,-300,-296.229
12436,2080,-280,-296.229
12437,2080,-260,-296.229
12438,2080,-240,-296.229
12439,2080,-220,-296.229
12440,2080,-200,-296.229
12441,2080,-180,-296.229
12442,2080,-160,-296.229
12443,2080,-140,-296.229
12444,2080,-120,-296.229
12445,2080,-100,-296.229
12446,2080,-80,-296.229
12447,2080,-60,-296.229
12448,2080,-40,-296.229
12449,2080,-20,-296.229
12450,2080,0,-296.229
12451,2080,20,-296.229
12452,2080,40,-296.229
12453,2080,60,-296.229
12454,2080,80,-296.229
12455,2080,100,-296.229
12456,2080,120,-296.229
12457,2080,140,-296.229
12458,2080,160,-296.229
12459,2080,180,-296.229
12460,2080,200,-296.229
12461,2080,220,-296.229
12462,2080,240,-296.229
12463,2080,260,-296.229
12464,2080,280,-296.229
12465,2080,300,-296.229
12466,2080,320,-296.229
12467,2080,340,-296.229
12468,2080,360,-296.229
12469,2080,380,-296.229
12470,2080,400,-296.229
12471,2080,420,-296.229
12472,2080,440,-296.229
12473,2080,460,-296.229
12474,2080,480,-296.229
12475,2080,500,-296.229
12476,2080,520,-296.229
12477,2080,540,-296.229
12478,2080,560,-296.229
12479,2080,580,-296.229
12480,2080,600,-296.229
12481,2080,620,-296.229
12482,2080,640,-296.229
12483,2080,660,-296.229
12484,2080,680,-296.229
12485,2080,700,-296.229
12486,2080,720,-296.229
12487,2080,740,-296.229
12488,2080,760,-296.229
12489,2080,780,-296.229
12490,2080,800,-296.229
12491,2080,820,-296.229
12492,2080,840,-296.229
12493,2080,860,-296.229
12494,2080,880,-296.229
12495,2080,900,-296.229
12496,2080,920,-296.229
12497,2080,940,-296.229
12498,2080,960,-296.229
12499,2080,980,-296.229
12500,2100,-1000,-299.756
12501,2100,-980,-299.756
12502,2100,-960,-299.756
